InvoiceNumber	Date	ProductCode	TotalCost	TotalSalesAmount	SalesPersonCode	FirstName	LastName	Country
INV4019	2015/7/19	CLTH4255	719.88	959.84	usr012	Terry	Ruiz	Nigeria
INV4023	2015/6/8	CLTH4255	1124.8125	1499.75	usr036	Nicole	Mendoza	Nigeria
INV4030	2013/1/23	ACCE3955	1832.5125	2443.35	usr024	Barbara	Martinez	Nigeria
INV4034	2014/3/31	BIKE3655	446.1225	594.83	usr005	Annie	Fox	Nigeria
INV4087	2016/3/10	CLTH4255	2114.6475	2819.53	usr050	Maria	Stanley	Nigeria
INV4092	2015/2/9	CLTH4255	1934.6775	2579.57	usr030	Frank	Fernandez	Nigeria
INV4101	2013/2/24	BIKE3655	446.1225	594.83	usr014	Joe	Warren	Nigeria
INV4118	2013/9/5	BIKE3655	892.245	1189.66	usr039	Samuel	Cruz	Nigeria
INV4138	2014/1/7	BIKE3655	1784.49	2379.32	usr012	Terry	Ruiz	Nigeria
INV4227	2013/2/19	BIKE3655	2230.6125	2974.15	usr010	Gregory	Sanders	Nigeria
INV4303	2014/7/6	CLTH4255	1979.67	2639.56	usr007	Christina	Cook	Nigeria
INV4355	2013/11/3	BIKE3655	1784.49	2379.32	usr005	Annie	Fox	Nigeria
INV4368	2014/11/7	CLTH4255	1484.7525	1979.67	usr039	Samuel	Cruz	Nigeria
INV4382	2013/10/29	BIKE3655	446.1225	594.83	usr004	Willie	Montgomery	Nigeria
INV4406	2014/3/11	CLTH4255	854.8575	1139.81	usr027	Patricia	Jacobs	Nigeria
INV4422	2014/10/22	ACCE3955	5497.5375	7330.05	usr002	Dorothy	Hill	Nigeria
INV4424	2014/4/9	CLTH4255	674.8875	899.85	usr014	Joe	Warren	Nigeria
INV4459	2014/5/13	CLTH4255	1169.805	1559.74	usr043	Raymond	Johnston	Nigeria
INV4465	2015/8/13	CLTH4255	1394.7675	1859.69	usr005	Annie	Fox	Nigeria
INV4471	2016/2/7	BIKE3655	446.1225	594.83	usr017	Donald	Thomas	Nigeria
INV4472	2013/10/17	BIKE3655	892.245	1189.66	usr033	Keith	Cox	Nigeria
INV4478	2014/3/29	CLTH4255	1844.6925	2459.59	usr027	Patricia	Jacobs	Nigeria
INV4491	2015/7/14	ACCE3955	7330.05	9773.4	usr035	Willie	Jackson	Nigeria
INV4492	2013/1/29	CLTH4255	809.865	1079.82	usr045	Frances	Walker	Nigeria
INV4538	2015/1/1	ACCE3955	7330.05	9773.4	usr001	Elizabeth	Hayes	Nigeria
INV4582	2013/4/28	BIKE3655	1338.3675	1784.49	usr033	Keith	Cox	Nigeria
INV4585	2015/6/11	CLTH4255	1349.775	1799.7	usr007	Christina	Cook	Nigeria
INV4590	2014/12/8	ACCE3955	1832.5125	2443.35	usr036	Nicole	Mendoza	Nigeria
INV4610	2015/2/23	ACCE3955	9162.5625	12216.75	usr012	Terry	Ruiz	Nigeria
INV4622	2013/9/27	CLTH4255	989.835	1319.78	usr039	Samuel	Cruz	Nigeria
INV4643	2014/1/28	CLTH4255	989.835	1319.78	usr025	David	Carr	Nigeria
INV4661	2013/4/21	ACCE3955	9162.5625	12216.75	usr027	Patricia	Jacobs	Nigeria
INV4667	2014/2/7	CLTH4255	1304.7825	1739.71	usr031	Margaret	Matthews	Nigeria
INV4711	2014/2/26	BIKE3655	1338.3675	1784.49	usr009	Andrew	Andrews	Nigeria
INV4724	2013/8/17	ACCE3955	7330.05	9773.4	usr014	Joe	Warren	Nigeria
INV4729	2014/6/21	BIKE3655	2230.6125	2974.15	usr031	Margaret	Matthews	Nigeria
INV4737	2014/12/18	BIKE3655	2230.6125	2974.15	usr028	Jennifer	Bell	Nigeria
INV4778	2014/1/9	ACCE3955	1832.5125	2443.35	usr047	Martin	King	Nigeria
INV4805	2013/10/14	ACCE3955	3665.025	4886.7	usr008	Rachel	Arnold	Nigeria
INV4822	2013/3/9	CLTH4255	2204.6325	2939.51	usr020	Bobby	Bishop	Nigeria
INV4848	2013/10/23	ACCE3955	3665.025	4886.7	usr007	Christina	Cook	Nigeria
INV4850	2015/9/10	BIKE3655	2230.6125	2974.15	usr036	Nicole	Mendoza	Nigeria
INV4871	2013/9/29	BIKE3655	1784.49	2379.32	usr049	Rose	Stone	Nigeria
INV4891	2013/2/4	CLTH4255	269.955	359.94	usr043	Raymond	Johnston	Nigeria
INV0022	2015/9/23	BIKE4440	2258.7975	3011.73	usr034	Gloria	Fisher	Palestinian Territory
INV0046	2014/1/2	BIKE4440	752.9325	1003.91	usr028	Jennifer	Bell	Palestinian Territory
INV0053	2014/9/3	ACCE3990	2521.1025	3361.47	usr004	Willie	Montgomery	Palestinian Territory
INV0055	2015/8/6	BIKE4440	3011.73	4015.64	usr023	Randy	Brown	Palestinian Territory
INV0064	2015/10/27	ACCE3990	4201.8375	5602.45	usr044	Clarence	Ortiz	Palestinian Territory
INV0067	2014/12/18	BIKE4440	752.9325	1003.91	usr002	Dorothy	Hill	Palestinian Territory
INV0069	2014/2/17	BIKE4590	198.0375	264.05	usr025	David	Carr	Palestinian Territory
INV0085	2014/3/1	ACCE3990	840.3675	1120.49	usr046	Kathleen	Scott	Palestinian Territory
INV0090	2015/9/20	ACCE3990	2521.1025	3361.47	usr040	Judy	Snyder	Palestinian Territory
INV0117	2014/2/19	BIKE4440	1505.865	2007.82	usr042	Jessica	Larson	Palestinian Territory
INV0145	2016/2/19	BIKE4590	198.0375	264.05	usr022	Elizabeth	Weaver	Palestinian Territory
INV0155	2014/6/7	ACCE3990	4201.8375	5602.45	usr030	Frank	Fernandez	Palestinian Territory
INV0194	2016/2/14	BIKE4590	396.075	528.1	usr036	Nicole	Mendoza	Palestinian Territory
INV0225	2014/7/24	ACCE3990	4201.8375	5602.45	usr043	Raymond	Johnston	Palestinian Territory
INV0256	2013/1/10	ACCE3990	4201.8375	5602.45	usr046	Kathleen	Scott	Palestinian Territory
INV0269	2013/3/13	BIKE4440	1505.865	2007.82	usr022	Elizabeth	Weaver	Palestinian Territory
INV0271	2014/4/10	BIKE4590	990.1875	1320.25	usr039	Samuel	Cruz	Palestinian Territory
INV0274	2013/7/5	BIKE4590	396.075	528.1	usr044	Clarence	Ortiz	Palestinian Territory
INV0283	2015/11/2	BIKE4440	3011.73	4015.64	usr050	Maria	Stanley	Palestinian Territory
INV0316	2015/9/18	BIKE4440	2258.7975	3011.73	usr035	Willie	Jackson	Palestinian Territory
INV0318	2015/6/5	ACCE3990	4201.8375	5602.45	usr011	Edward	Kennedy	Palestinian Territory
INV0320	2013/2/24	BIKE4440	3764.6625	5019.55	usr023	Randy	Brown	Palestinian Territory
INV0334	2014/12/8	BIKE4440	3011.73	4015.64	usr018	Roy	Jackson	Palestinian Territory
INV0342	2014/8/7	BIKE4440	752.9325	1003.91	usr036	Nicole	Mendoza	Palestinian Territory
INV0350	2015/8/15	ACCE3990	3361.47	4481.96	usr028	Jennifer	Bell	Palestinian Territory
INV0356	2015/3/24	BIKE4590	990.1875	1320.25	usr025	David	Carr	Palestinian Territory
INV0364	2013/10/5	BIKE4440	1505.865	2007.82	usr002	Dorothy	Hill	Palestinian Territory
INV0371	2013/1/17	BIKE4440	3011.73	4015.64	usr046	Kathleen	Scott	Palestinian Territory
INV0376	2013/4/16	ACCE3990	2521.1025	3361.47	usr042	Jessica	Larson	Palestinian Territory
INV0377	2015/4/17	BIKE3690	1264.575	1686.1	usr032	Joe	Perry	Palestinian Territory
INV0401	2015/8/18	BIKE3690	252.915	337.22	usr016	Kevin	Edwards	Palestinian Territory
INV0428	2016/3/31	BIKE4590	594.1125	792.15	usr038	Douglas	Jenkins	Palestinian Territory
INV0454	2013/6/29	BIKE3690	1264.575	1686.1	usr045	Frances	Walker	Palestinian Territory
INV0464	2013/12/9	BIKE4440	3764.6625	5019.55	usr044	Clarence	Ortiz	Palestinian Territory
INV0466	2015/6/18	BIKE4590	792.15	1056.2	usr013	Louis	Rice	Palestinian Territory
INV0467	2015/4/11	ACCE3990	840.3675	1120.49	usr012	Terry	Ruiz	Palestinian Territory
INV0473	2013/7/3	BIKE3690	758.745	1011.66	usr002	Dorothy	Hill	Palestinian Territory
INV0556	2014/2/19	ACCE3990	1680.735	2240.98	usr008	Rachel	Arnold	Palestinian Territory
INV0564	2013/8/2	ACCE3990	840.3675	1120.49	usr042	Jessica	Larson	Palestinian Territory
INV0577	2014/9/3	BIKE4440	1505.865	2007.82	usr004	Willie	Montgomery	Palestinian Territory
INV0597	2013/3/13	BIKE3690	758.745	1011.66	usr021	Doris	Jones	Palestinian Territory
INV0610	2013/8/21	BIKE3690	1011.66	1348.88	usr027	Patricia	Jacobs	Palestinian Territory
INV0683	2015/2/14	BIKE3690	252.915	337.22	usr038	Douglas	Jenkins	Palestinian Territory
INV0736	2015/11/9	ACCE3990	1680.735	2240.98	usr001	Elizabeth	Hayes	Palestinian Territory
INV0742	2016/2/17	BIKE4590	198.0375	264.05	usr035	Willie	Jackson	Palestinian Territory
INV0744	2014/9/5	BIKE4590	396.075	528.1	usr037	Samuel	Martin	Palestinian Territory
INV0759	2013/1/25	BIKE4440	3011.73	4015.64	usr038	Douglas	Jenkins	Palestinian Territory
INV0780	2013/7/10	ACCE3990	3361.47	4481.96	usr045	Frances	Walker	Palestinian Territory
INV0809	2016/3/18	ACCE3990	4201.8375	5602.45	usr026	Ralph	Ramos	Palestinian Territory
INV0842	2014/9/16	BIKE4440	2258.7975	3011.73	usr007	Christina	Cook	Palestinian Territory
INV0861	2016/2/28	BIKE3690	252.915	337.22	usr009	Andrew	Andrews	Palestinian Territory
INV0903	2014/7/7	BIKE4590	792.15	1056.2	usr033	Keith	Cox	Palestinian Territory
INV0926	2015/12/16	ACCE3990	3361.47	4481.96	usr040	Judy	Snyder	Palestinian Territory
INV0944	2013/9/25	BIKE3690	1011.66	1348.88	usr017	Donald	Thomas	Palestinian Territory
INV1005	2014/1/27	BIKE3690	1011.66	1348.88	usr039	Samuel	Cruz	Palestinian Territory
INV1007	2014/2/16	BIKE3690	758.745	1011.66	usr036	Nicole	Mendoza	Palestinian Territory
INV1025	2013/3/20	BIKE4590	792.15	1056.2	usr032	Joe	Perry	Palestinian Territory
INV1047	2015/5/28	ACCE3990	1680.735	2240.98	usr023	Randy	Brown	Palestinian Territory
INV1087	2014/6/8	ACCE3990	3361.47	4481.96	usr044	Clarence	Ortiz	Palestinian Territory
INV1091	2015/8/14	ACCE3990	3361.47	4481.96	usr041	Lillian	Mills	Palestinian Territory
INV1108	2013/2/9	BIKE4440	3011.73	4015.64	usr042	Jessica	Larson	Palestinian Territory
INV1132	2015/8/30	BIKE4440	2258.7975	3011.73	usr035	Willie	Jackson	Palestinian Territory
INV1153	2013/12/19	ACCE3990	2521.1025	3361.47	usr025	David	Carr	Palestinian Territory
INV1166	2015/5/7	BIKE4440	2258.7975	3011.73	usr040	Judy	Snyder	Palestinian Territory
INV1177	2015/7/12	BIKE4440	3011.73	4015.64	usr004	Willie	Montgomery	Palestinian Territory
INV1186	2016/1/31	BIKE4440	2258.7975	3011.73	usr020	Bobby	Bishop	Palestinian Territory
INV1208	2014/12/5	BIKE4440	2258.7975	3011.73	usr021	Doris	Jones	Palestinian Territory
INV1253	2013/3/22	ACCE3990	840.3675	1120.49	usr014	Joe	Warren	Palestinian Territory
INV1300	2016/3/2	BIKE3690	758.745	1011.66	usr043	Raymond	Johnston	Palestinian Territory
INV1366	2014/12/6	BIKE3690	252.915	337.22	usr044	Clarence	Ortiz	Palestinian Territory
INV1392	2015/8/10	BIKE4440	2258.7975	3011.73	usr015	Melissa	Lynch	Palestinian Territory
INV1440	2013/4/28	BIKE3690	505.83	674.44	usr045	Frances	Walker	Palestinian Territory
INV1459	2013/7/10	BIKE3690	758.745	1011.66	usr019	William	Grant	Palestinian Territory
INV1472	2014/6/26	BIKE4440	2258.7975	3011.73	usr035	Willie	Jackson	Palestinian Territory
INV1480	2015/7/23	BIKE4440	2258.7975	3011.73	usr005	Annie	Fox	Palestinian Territory
INV1561	2015/5/23	BIKE4590	198.0375	264.05	usr020	Bobby	Bishop	Palestinian Territory
INV1573	2015/8/1	ACCE3990	4201.8375	5602.45	usr007	Christina	Cook	Palestinian Territory
INV1586	2013/7/18	ACCE3990	4201.8375	5602.45	usr026	Ralph	Ramos	Palestinian Territory
INV1615	2013/6/1	BIKE3690	505.83	674.44	usr029	Kelly	Howell	Palestinian Territory
INV1620	2015/2/15	BIKE3690	1011.66	1348.88	usr025	David	Carr	Palestinian Territory
INV1629	2016/3/29	BIKE4590	792.15	1056.2	usr009	Andrew	Andrews	Palestinian Territory
INV1636	2014/7/31	BIKE4440	2258.7975	3011.73	usr024	Barbara	Martinez	Palestinian Territory
INV1683	2014/5/7	BIKE4440	3764.6625	5019.55	usr039	Samuel	Cruz	Palestinian Territory
INV1704	2013/1/19	BIKE3690	758.745	1011.66	usr031	Margaret	Matthews	Palestinian Territory
INV1772	2015/6/13	ACCE3990	2521.1025	3361.47	usr025	David	Carr	Palestinian Territory
INV1802	2014/11/27	BIKE4440	3011.73	4015.64	usr043	Raymond	Johnston	Palestinian Territory
INV1812	2014/5/8	BIKE4590	990.1875	1320.25	usr022	Elizabeth	Weaver	Palestinian Territory
INV1887	2014/1/19	BIKE3690	505.83	674.44	usr047	Martin	King	Palestinian Territory
INV1909	2015/3/8	ACCE3990	2521.1025	3361.47	usr048	Debra	Riley	Palestinian Territory
INV1940	2016/4/13	BIKE4440	1505.865	2007.82	usr024	Barbara	Martinez	Palestinian Territory
INV1955	2015/11/7	BIKE3690	1264.575	1686.1	usr016	Kevin	Edwards	Palestinian Territory
INV1959	2014/5/12	BIKE4590	198.0375	264.05	usr014	Joe	Warren	Palestinian Territory
INV1978	2016/2/15	BIKE4440	1505.865	2007.82	usr012	Terry	Ruiz	Palestinian Territory
INV2001	2013/1/30	BIKE3690	1264.575	1686.1	usr028	Jennifer	Bell	Palestinian Territory
INV2010	2015/4/15	BIKE3690	758.745	1011.66	usr032	Joe	Perry	Palestinian Territory
INV2021	2015/2/3	ACCE3990	3361.47	4481.96	usr041	Lillian	Mills	Palestinian Territory
INV2026	2014/3/13	BIKE4440	1505.865	2007.82	usr038	Douglas	Jenkins	Palestinian Territory
INV2070	2013/8/3	BIKE3690	505.83	674.44	usr002	Dorothy	Hill	Palestinian Territory
INV2089	2015/12/4	BIKE4440	2258.7975	3011.73	usr040	Judy	Snyder	Palestinian Territory
INV2090	2015/7/22	BIKE3690	1011.66	1348.88	usr022	Elizabeth	Weaver	Palestinian Territory
INV2092	2014/1/19	BIKE4590	792.15	1056.2	usr037	Samuel	Martin	Palestinian Territory
INV2136	2015/4/22	BIKE4590	594.1125	792.15	usr019	William	Grant	Palestinian Territory
INV2154	2015/2/11	BIKE4590	198.0375	264.05	usr047	Martin	King	Palestinian Territory
INV2174	2014/1/1	BIKE3690	1264.575	1686.1	usr003	Wayne	Parker	Palestinian Territory
INV2176	2014/1/15	BIKE4440	3011.73	4015.64	usr050	Maria	Stanley	Palestinian Territory
INV2191	2015/11/19	BIKE4590	792.15	1056.2	usr040	Judy	Snyder	Palestinian Territory
INV2196	2014/11/8	BIKE3690	1011.66	1348.88	usr026	Ralph	Ramos	Palestinian Territory
INV2225	2014/7/31	ACCE3990	840.3675	1120.49	usr003	Wayne	Parker	Palestinian Territory
INV2226	2014/7/4	ACCE3990	2521.1025	3361.47	usr034	Gloria	Fisher	Palestinian Territory
INV2233	2015/1/25	ACCE3990	3361.47	4481.96	usr018	Roy	Jackson	Palestinian Territory
INV2237	2016/2/3	BIKE4440	2258.7975	3011.73	usr013	Louis	Rice	Palestinian Territory
INV2249	2014/10/19	BIKE4590	792.15	1056.2	usr039	Samuel	Cruz	Palestinian Territory
INV2251	2015/6/4	BIKE4590	594.1125	792.15	usr030	Frank	Fernandez	Palestinian Territory
INV2275	2013/9/17	BIKE4440	1505.865	2007.82	usr040	Judy	Snyder	Palestinian Territory
INV2303	2015/12/12	BIKE4590	198.0375	264.05	usr014	Joe	Warren	Palestinian Territory
INV2316	2013/4/21	BIKE3690	1011.66	1348.88	usr021	Doris	Jones	Palestinian Territory
INV2331	2014/1/2	BIKE4590	396.075	528.1	usr025	David	Carr	Palestinian Territory
INV2357	2014/10/26	BIKE3690	1011.66	1348.88	usr021	Doris	Jones	Palestinian Territory
INV2383	2015/9/21	BIKE4440	2258.7975	3011.73	usr017	Donald	Thomas	Palestinian Territory
INV2409	2015/11/22	ACCE3990	3361.47	4481.96	usr041	Lillian	Mills	Palestinian Territory
INV2427	2013/10/6	BIKE4590	198.0375	264.05	usr042	Jessica	Larson	Palestinian Territory
INV2453	2014/6/15	ACCE3990	2521.1025	3361.47	usr011	Edward	Kennedy	Palestinian Territory
INV2462	2013/7/25	BIKE4440	1505.865	2007.82	usr026	Ralph	Ramos	Palestinian Territory
INV2488	2014/12/12	BIKE4590	792.15	1056.2	usr018	Roy	Jackson	Palestinian Territory
INV2525	2014/7/16	ACCE3990	1680.735	2240.98	usr012	Terry	Ruiz	Palestinian Territory
INV2580	2016/2/26	BIKE4590	396.075	528.1	usr013	Louis	Rice	Palestinian Territory
INV2586	2013/10/13	BIKE4590	792.15	1056.2	usr024	Barbara	Martinez	Palestinian Territory
INV2598	2015/9/30	BIKE4440	3764.6625	5019.55	usr034	Gloria	Fisher	Palestinian Territory
INV2604	2014/3/22	BIKE4440	2258.7975	3011.73	usr025	David	Carr	Palestinian Territory
INV2651	2015/2/15	ACCE3990	3361.47	4481.96	usr026	Ralph	Ramos	Palestinian Territory
INV2659	2015/8/18	ACCE3990	2521.1025	3361.47	usr041	Lillian	Mills	Palestinian Territory
INV2696	2015/7/28	BIKE3690	1011.66	1348.88	usr037	Samuel	Martin	Palestinian Territory
INV2744	2013/1/8	BIKE3690	758.745	1011.66	usr017	Donald	Thomas	Palestinian Territory
INV2747	2015/10/27	BIKE3690	1011.66	1348.88	usr048	Debra	Riley	Palestinian Territory
INV2755	2015/3/22	BIKE4440	3764.6625	5019.55	usr021	Doris	Jones	Palestinian Territory
INV2796	2013/12/13	BIKE3690	505.83	674.44	usr015	Melissa	Lynch	Palestinian Territory
INV2828	2013/4/6	BIKE3690	758.745	1011.66	usr011	Edward	Kennedy	Palestinian Territory
INV2842	2014/9/20	BIKE3690	505.83	674.44	usr007	Christina	Cook	Palestinian Territory
INV2856	2014/10/2	BIKE3690	1264.575	1686.1	usr029	Kelly	Howell	Palestinian Territory
INV2892	2013/10/30	ACCE3990	2521.1025	3361.47	usr027	Patricia	Jacobs	Palestinian Territory
INV2975	2013/2/13	BIKE3690	505.83	674.44	usr032	Joe	Perry	Palestinian Territory
INV2986	2013/11/19	ACCE3990	2521.1025	3361.47	usr014	Joe	Warren	Palestinian Territory
INV2988	2014/10/28	ACCE3990	4201.8375	5602.45	usr004	Willie	Montgomery	Palestinian Territory
INV2997	2013/8/28	BIKE3690	505.83	674.44	usr018	Roy	Jackson	Palestinian Territory
INV3033	2013/7/2	BIKE3690	505.83	674.44	usr032	Joe	Perry	Palestinian Territory
INV3037	2013/11/9	ACCE3990	2521.1025	3361.47	usr010	Gregory	Sanders	Palestinian Territory
INV3064	2015/10/12	BIKE3690	758.745	1011.66	usr028	Jennifer	Bell	Palestinian Territory
INV3075	2013/9/11	BIKE3690	505.83	674.44	usr044	Clarence	Ortiz	Palestinian Territory
INV3079	2014/11/14	BIKE3690	1011.66	1348.88	usr039	Samuel	Cruz	Palestinian Territory
INV3135	2015/4/20	BIKE4590	594.1125	792.15	usr016	Kevin	Edwards	Palestinian Territory
INV3146	2015/7/8	BIKE3690	1264.575	1686.1	usr010	Gregory	Sanders	Palestinian Territory
INV3224	2014/1/19	BIKE3690	505.83	674.44	usr020	Bobby	Bishop	Palestinian Territory
INV3234	2013/1/31	BIKE4440	3011.73	4015.64	usr017	Donald	Thomas	Palestinian Territory
INV3276	2013/8/20	BIKE3690	758.745	1011.66	usr027	Patricia	Jacobs	Palestinian Territory
INV3288	2014/1/3	BIKE3690	758.745	1011.66	usr024	Barbara	Martinez	Palestinian Territory
INV3302	2015/9/11	ACCE3990	4201.8375	5602.45	usr003	Wayne	Parker	Palestinian Territory
INV3335	2013/5/1	ACCE3990	2521.1025	3361.47	usr024	Barbara	Martinez	Palestinian Territory
INV3407	2015/7/3	BIKE3690	1011.66	1348.88	usr003	Wayne	Parker	Palestinian Territory
INV3408	2015/3/2	BIKE4440	1505.865	2007.82	usr001	Elizabeth	Hayes	Palestinian Territory
INV3425	2015/3/1	ACCE3990	2521.1025	3361.47	usr004	Willie	Montgomery	Palestinian Territory
INV3432	2013/1/19	BIKE4440	752.9325	1003.91	usr009	Andrew	Andrews	Palestinian Territory
INV3451	2014/8/29	ACCE3990	4201.8375	5602.45	usr005	Annie	Fox	Palestinian Territory
INV3453	2014/8/27	BIKE3690	1264.575	1686.1	usr038	Douglas	Jenkins	Palestinian Territory
INV3477	2015/10/8	BIKE4440	3764.6625	5019.55	usr032	Joe	Perry	Palestinian Territory
INV3481	2013/3/11	BIKE3690	1011.66	1348.88	usr028	Jennifer	Bell	Palestinian Territory
INV3489	2013/10/31	BIKE4590	990.1875	1320.25	usr025	David	Carr	Palestinian Territory
INV3490	2013/6/20	ACCE3990	3361.47	4481.96	usr006	Dorothy	Garrett	Palestinian Territory
INV3506	2015/9/18	BIKE4590	594.1125	792.15	usr042	Jessica	Larson	Palestinian Territory
INV3509	2016/3/15	BIKE3690	505.83	674.44	usr021	Doris	Jones	Palestinian Territory
INV3535	2013/3/5	BIKE3690	1011.66	1348.88	usr013	Louis	Rice	Palestinian Territory
INV3571	2015/9/17	ACCE3990	3361.47	4481.96	usr035	Willie	Jackson	Palestinian Territory
INV3646	2015/3/27	BIKE4440	3764.6625	5019.55	usr050	Maria	Stanley	Palestinian Territory
INV3679	2016/4/14	BIKE4590	396.075	528.1	usr001	Elizabeth	Hayes	Palestinian Territory
INV3691	2013/3/5	BIKE3690	1264.575	1686.1	usr001	Elizabeth	Hayes	Palestinian Territory
INV3692	2013/10/17	BIKE3690	1011.66	1348.88	usr040	Judy	Snyder	Palestinian Territory
INV3706	2016/4/10	BIKE3690	505.83	674.44	usr015	Melissa	Lynch	Palestinian Territory
INV3765	2013/8/8	ACCE3990	1680.735	2240.98	usr031	Margaret	Matthews	Palestinian Territory
INV3792	2015/11/22	BIKE4440	2258.7975	3011.73	usr048	Debra	Riley	Palestinian Territory
INV3818	2016/1/15	BIKE3690	1264.575	1686.1	usr049	Rose	Stone	Palestinian Territory
INV3868	2013/1/24	ACCE3990	4201.8375	5602.45	usr008	Rachel	Arnold	Palestinian Territory
INV3875	2014/1/23	BIKE4590	594.1125	792.15	usr048	Debra	Riley	Palestinian Territory
INV3894	2015/7/4	BIKE4590	594.1125	792.15	usr012	Terry	Ruiz	Palestinian Territory
INV3901	2014/5/30	BIKE4440	752.9325	1003.91	usr016	Kevin	Edwards	Palestinian Territory
INV3927	2013/6/17	BIKE3690	758.745	1011.66	usr040	Judy	Snyder	Palestinian Territory
INV3941	2014/3/9	BIKE4440	2258.7975	3011.73	usr028	Jennifer	Bell	Palestinian Territory
INV4038	2014/12/17	BIKE3690	1264.575	1686.1	usr001	Elizabeth	Hayes	Palestinian Territory
INV4039	2013/7/23	BIKE4440	1505.865	2007.82	usr018	Roy	Jackson	Palestinian Territory
INV4045	2014/4/10	ACCE3990	4201.8375	5602.45	usr013	Louis	Rice	Palestinian Territory
INV4057	2013/5/8	BIKE3690	505.83	674.44	usr028	Jennifer	Bell	Palestinian Territory
INV4060	2015/1/5	BIKE4590	792.15	1056.2	usr026	Ralph	Ramos	Palestinian Territory
INV4088	2013/7/29	BIKE4440	3764.6625	5019.55	usr007	Christina	Cook	Palestinian Territory
INV4096	2014/4/7	ACCE3990	2521.1025	3361.47	usr035	Willie	Jackson	Palestinian Territory
INV4114	2014/4/1	ACCE3990	2521.1025	3361.47	usr023	Randy	Brown	Palestinian Territory
INV4151	2014/9/13	BIKE4590	990.1875	1320.25	usr037	Samuel	Martin	Palestinian Territory
INV4200	2013/8/14	BIKE4440	1505.865	2007.82	usr005	Annie	Fox	Palestinian Territory
INV4212	2014/6/25	ACCE3990	840.3675	1120.49	usr001	Elizabeth	Hayes	Palestinian Territory
INV4214	2014/4/25	BIKE4440	3011.73	4015.64	usr038	Douglas	Jenkins	Palestinian Territory
INV4235	2013/11/23	ACCE3990	1680.735	2240.98	usr019	William	Grant	Palestinian Territory
INV4242	2014/7/20	ACCE3990	1680.735	2240.98	usr001	Elizabeth	Hayes	Palestinian Territory
INV4246	2015/12/29	BIKE4440	1505.865	2007.82	usr005	Annie	Fox	Palestinian Territory
INV4261	2013/8/9	BIKE3690	1264.575	1686.1	usr049	Rose	Stone	Palestinian Territory
INV4284	2016/3/29	BIKE3690	1264.575	1686.1	usr049	Rose	Stone	Palestinian Territory
INV4306	2013/11/25	BIKE4590	990.1875	1320.25	usr012	Terry	Ruiz	Palestinian Territory
INV4343	2015/3/16	ACCE3990	3361.47	4481.96	usr028	Jennifer	Bell	Palestinian Territory
INV4344	2016/1/31	BIKE3690	758.745	1011.66	usr036	Nicole	Mendoza	Palestinian Territory
INV4426	2015/12/16	BIKE4440	2258.7975	3011.73	usr050	Maria	Stanley	Palestinian Territory
INV4473	2013/11/13	ACCE3990	3361.47	4481.96	usr031	Margaret	Matthews	Palestinian Territory
INV4539	2014/8/6	BIKE3690	252.915	337.22	usr009	Andrew	Andrews	Palestinian Territory
INV4549	2013/6/22	BIKE3690	758.745	1011.66	usr022	Elizabeth	Weaver	Palestinian Territory
INV4576	2014/6/13	ACCE3990	3361.47	4481.96	usr023	Randy	Brown	Palestinian Territory
INV4578	2015/7/8	BIKE4590	990.1875	1320.25	usr033	Keith	Cox	Palestinian Territory
INV4581	2016/1/30	ACCE3990	3361.47	4481.96	usr025	David	Carr	Palestinian Territory
INV4633	2014/12/20	BIKE4440	2258.7975	3011.73	usr040	Judy	Snyder	Palestinian Territory
INV4652	2016/2/11	BIKE3690	1011.66	1348.88	usr016	Kevin	Edwards	Palestinian Territory
INV4657	2016/4/2	ACCE3990	1680.735	2240.98	usr046	Kathleen	Scott	Palestinian Territory
INV4684	2014/9/22	BIKE3690	758.745	1011.66	usr049	Rose	Stone	Palestinian Territory
INV4703	2013/6/22	BIKE4590	396.075	528.1	usr041	Lillian	Mills	Palestinian Territory
INV4714	2016/1/4	BIKE4440	3764.6625	5019.55	usr004	Willie	Montgomery	Palestinian Territory
INV4735	2015/5/5	ACCE3990	840.3675	1120.49	usr012	Terry	Ruiz	Palestinian Territory
INV4736	2013/11/17	ACCE3990	3361.47	4481.96	usr028	Jennifer	Bell	Palestinian Territory
INV4750	2013/5/9	ACCE3990	3361.47	4481.96	usr020	Bobby	Bishop	Palestinian Territory
INV4766	2013/1/15	ACCE3990	2521.1025	3361.47	usr009	Andrew	Andrews	Palestinian Territory
INV4793	2013/12/12	BIKE4440	3764.6625	5019.55	usr007	Christina	Cook	Palestinian Territory
INV4815	2014/11/7	BIKE3690	1011.66	1348.88	usr024	Barbara	Martinez	Palestinian Territory
INV4865	2014/10/18	ACCE3990	1680.735	2240.98	usr050	Maria	Stanley	Palestinian Territory
INV4872	2013/2/5	ACCE3990	3361.47	4481.96	usr048	Debra	Riley	Palestinian Territory
INV4928	2015/12/19	ACCE3990	840.3675	1120.49	usr043	Raymond	Johnston	Palestinian Territory
INV4945	2014/3/30	BIKE3690	1011.66	1348.88	usr047	Martin	King	Palestinian Territory
INV4955	2015/3/2	BIKE3690	1264.575	1686.1	usr036	Nicole	Mendoza	Palestinian Territory
INV4958	2013/5/2	BIKE3690	252.915	337.22	usr030	Frank	Fernandez	Palestinian Territory
